Point,Coordinate_1,Coordinate_2,X_Axis,Y_Axis,Z_Axis
9,335,193,0.523634,0.4026,-0.0208752
10,32570,2997046032,4.59163e-41,0,0
10,325,183,4.59163e-41,0,0
10,325,183,0.508469,0.382595,-0.0570142
0,32570,2997046032,4.59163e-41,0,0
0,330,279,4.59163e-41,0,0
0,330,279,0.515803,0.582133,-1.82214e-08
5,32570,2997046032,4.59163e-41,0,0
5,357,188,4.59163e-41,0,0
5,357,188,0.559021,0.392969,-0.027619
6,32570,2997046032,4.59163e-41,0,0
6,347,160,4.59163e-41,0,0
6,347,160,0.54238,0.334349,-0.0543316
9,32570,2997046032,4.59163e-41,0,0
9,332,192,4.59163e-41,0,0
9,332,192,0.519675,0.400994,-0.0244512
10,32570,2997046032,4.59163e-41,0,0
10,321,184,4.59163e-41,0,0
10,321,184,0.50289,0.383974,-0.0608892
0,32570,2997046032,4.59163e-41,0,0
0,333,277,4.59163e-41,0,0
0,333,277,0.521833,0.577934,-4.20014e-09
5,32570,2997046032,4.59163e-41,0,0
5,355,184,4.59163e-41,0,0
5,355,184,0.554986,0.383469,-0.025088
6,32570,2997046032,4.59163e-41,0,0
6,341,159,4.59163e-41,0,0
6,341,159,0.534316,0.333215,-0.0509805
9,32570,2997046032,4.59163e-41,0,0
9,330,187,4.59163e-41,0,0
9,330,187,0.516136,0.390169,-0.0209288
10,32570,2997046032,4.59163e-41,0,0
10,317,186,4.59163e-41,0,0
10,317,186,0.495857,0.389363,-0.0541536
0,32570,2997046032,4.59163e-41,0,0
0,340,270,4.59163e-41,0,0
0,340,270,0.532245,0.562908,-7.18689e-08
5,32570,2997046032,4.59163e-41,0,0
5,355,184,4.59163e-41,0,0
5,355,184,0.555418,0.383786,-0.0304218
6,32570,2997046032,4.59163e-41,0,0
6,340,159,4.59163e-41,0,0
6,340,159,0.532447,0.331942,-0.058853
9,32570,2997046032,4.59163e-41,0,0
9,331,192,4.59163e-41,0,0
9,331,192,0.517868,0.400268,-0.0269532
10,32570,2997046032,4.59163e-41,0,0
10,317,188,4.59163e-41,0,0
10,317,188,0.49536,0.392878,-0.0616119
0,32570,2997046032,4.59163e-41,0,0
0,339,269,4.59163e-41,0,0
0,339,269,0.529787,0.561195,-6.52499e-08
5,32570,2997046032,4.59163e-41,0,0
5,355,185,4.59163e-41,0,0
5,355,185,0.554883,0.387328,-0.0258097
6,32570,2997046032,4.59163e-41,0,0
6,341,160,4.59163e-41,0,0
6,341,160,0.533681,0.334258,-0.0523479
9,32570,2997046032,4.59163e-41,0,0
9,330,193,4.59163e-41,0,0
9,330,193,0.516668,0.404016,-0.0220384
10,32570,2997046032,4.59163e-41,0,0
10,317,187,4.59163e-41,0,0
10,317,187,0.49657,0.389955,-0.0542058
0,32570,2997046032,4.59163e-41,0,0
0,340,270,4.59163e-41,0,0
0,340,270,0.532733,0.562529,-4.60876e-08
5,32570,2997046032,4.59163e-41,0,0
5,355,183,4.59163e-41,0,0
5,355,183,0.554904,0.382261,-0.0217399
6,32570,2997046032,4.59163e-41,0,0
6,341,159,4.59163e-41,0,0
6,341,159,0.533406,0.331561,-0.0479756
9,32570,2997046032,4.59163e-41,0,0
9,331,191,4.59163e-41,0,0
9,331,191,0.517329,0.398552,-0.0178245
10,32570,2997046032,4.59163e-41,0,0
10,315,185,4.59163e-41,0,0
10,315,185,0.49304,0.385883,-0.0499345
0,32570,2997046032,4.59163e-41,0,0
0,337,271,4.59163e-41,0,0
0,337,271,0.52691,0.564973,-1.01388e-08
5,32570,2997046032,4.59163e-41,0,0
5,357,186,4.59163e-41,0,0
5,357,186,0.558016,0.387695,-0.018521
6,32570,2997046032,4.59163e-41,0,0
6,346,161,4.59163e-41,0,0
6,346,161,0.540727,0.337371,-0.0419714
9,32570,2997046032,4.59163e-41,0,0
9,333,193,4.59163e-41,0,0
9,333,193,0.520863,0.402855,-0.0140904
10,32570,2997046032,4.59163e-41,0,0
10,319,180,4.59163e-41,0,0
10,319,180,0.499074,0.375849,-0.0462152
0,32570,2997046032,4.59163e-41,0,0
0,332,277,4.59163e-41,0,0
0,332,277,0.519623,0.577601,4.72949e-08
5,32570,2997046032,4.59163e-41,0,0
5,360,188,4.59163e-41,0,0
5,360,188,0.563021,0.391865,-0.0197059
6,32570,2997046032,4.59163e-41,0,0
6,353,163,4.59163e-41,0,0
6,353,163,0.552334,0.340481,-0.041243
9,32570,2997046032,4.59163e-41,0,0
9,336,194,4.59163e-41,0,0
9,336,194,0.525519,0.405418,-0.0172569
10,32570,2997046032,4.59163e-41,0,0
10,323,182,4.59163e-41,0,0
10,323,182,0.504813,0.379555,-0.0490607
0,32570,2997046032,4.59163e-41,0,0
0,339,278,4.59163e-41,0,0
0,339,278,0.531011,0.580881,2.22837e-07
5,32570,2997046032,4.59163e-41,0,0
5,364,191,4.59163e-41,0,0
5,364,191,0.569148,0.398064,-0.017398
6,32570,2997046032,4.59163e-41,0,0
6,360,164,4.59163e-41,0,0
6,360,164,0.563645,0.342381,-0.0369762
9,32570,2997046032,4.59163e-41,0,0
9,340,196,4.59163e-41,0,0
9,340,196,0.532029,0.409574,-0.0147634
10,32570,2997046032,4.59163e-41,0,0
10,326,174,4.59163e-41,0,0
10,326,174,0.510715,0.362762,-0.0334295
0,32570,2997046032,4.59163e-41,0,0
0,328,282,4.59163e-41,0,0
0,328,282,0.513119,0.588256,2.30833e-07
5,32570,2997046032,4.59163e-41,0,0
5,367,196,4.59163e-41,0,0
5,367,196,0.574409,0.410233,-0.0184182
6,32570,2997046032,4.59163e-41,0,0
6,370,173,4.59163e-41,0,0
6,370,173,0.579172,0.36091,-0.0411366
9,32570,2997046032,4.59163e-41,0,0
9,342,197,4.59163e-41,0,0
9,342,197,0.534661,0.412278,-0.0186137
10,32570,2997046032,4.59163e-41,0,0
10,335,176,4.59163e-41,0,0
10,335,176,0.523809,0.367458,-0.0447147
0,32570,2997046032,4.59163e-41,0,0
0,325,284,4.59163e-41,0,0
0,325,284,0.508566,0.592088,3.87026e-07
5,32570,2997046032,4.59163e-41,0,0
5,369,203,4.59163e-41,0,0
5,369,203,0.577181,0.424483,-0.0155544
6,32570,2997046032,4.59163e-41,0,0
6,378,181,4.59163e-41,0,0
6,378,181,0.59188,0.378981,-0.0364042
9,32570,2997046032,4.59163e-41,0,0
9,344,200,4.59163e-41,0,0
9,344,200,0.537646,0.417578,-0.0133823
10,32570,2997046032,4.59163e-41,0,0
10,339,172,4.59163e-41,0,0
10,339,172,0.530762,0.359597,-0.0344832
0,32570,2997046032,4.59163e-41,0,0
0,314,286,4.59163e-41,0,0
0,314,286,0.492119,0.596741,4.29978e-07
5,32570,2997046032,4.59163e-41,0,0
5,368,211,4.59163e-41,0,0
5,368,211,0.575552,0.440886,-0.0183089
6,32570,2997046032,4.59163e-41,0,0
6,382,188,4.59163e-41,0,0
6,382,188,0.59778,0.392524,-0.035096
9,32570,2997046032,4.59163e-41,0,0
9,344,205,4.59163e-41,0,0
9,344,205,0.538723,0.428889,-0.0168275
10,32570,2997046032,4.59163e-41,0,0
10,343,181,4.59163e-41,0,0
10,343,181,0.537139,0.378228,-0.031127
0,32570,2997046032,4.59163e-41,0,0
0,313,288,4.59163e-41,0,0
0,313,288,0.490417,0.600402,5.28756e-07
5,32570,2997046032,4.59163e-41,0,0
5,368,217,4.59163e-41,0,0
5,368,217,0.575355,0.452322,-0.0235708
6,32570,2997046032,4.59163e-41,0,0
6,386,194,4.59163e-41,0,0
6,386,194,0.6033,0.405362,-0.0423628
9,32570,2997046032,4.59163e-41,0,0
9,343,209,4.59163e-41,0,0
9,343,209,0.536936,0.436373,-0.0263977
10,32570,2997046032,4.59163e-41,0,0
10,346,181,4.59163e-41,0,0
10,346,181,0.541319,0.37712,-0.0424658
0,32570,2997046032,4.59163e-41,0,0
0,305,285,4.59163e-41,0,0
0,305,285,0.477189,0.595704,5.51723e-07
5,32570,2997046032,4.59163e-41,0,0
5,367,227,4.59163e-41,0,0
5,367,227,0.573521,0.473052,-0.0214518
6,32570,2997046032,4.59163e-41,0,0
6,386,206,4.59163e-41,0,0
6,386,206,0.603608,0.429768,-0.0390481
9,32570,2997046032,4.59163e-41,0,0
9,345,214,4.59163e-41,0,0
9,345,214,0.539963,0.446553,-0.0236852
10,32570,2997046032,4.59163e-41,0,0
10,353,186,4.59163e-41,0,0
10,353,186,0.553025,0.389304,-0.0380476
0,32570,2997046032,4.59163e-41,0,0
0,298,280,4.59163e-41,0,0
0,298,280,0.466558,0.583529,6.10543e-07
5,32570,2997046032,4.59163e-41,0,0
5,365,229,4.59163e-41,0,0
5,365,229,0.571828,0.477825,-0.0274683
6,32570,2997046032,4.59163e-41,0,0
6,388,211,4.59163e-41,0,0
6,388,211,0.606984,0.441587,-0.0461533
9,32570,2997046032,4.59163e-41,0,0
9,347,213,4.59163e-41,0,0
9,347,213,0.542286,0.445315,-0.0284617
10,32570,2997046032,4.59163e-41,0,0
10,357,185,4.59163e-41,0,0
10,357,185,0.558941,0.386639,-0.0438007
0,32570,2997046032,4.59163e-41,0,0
0,291,277,4.59163e-41,0,0
0,291,277,0.455181,0.578984,6.38388e-07
5,32570,2997046032,4.59163e-41,0,0
5,364,234,4.59163e-41,0,0
5,364,234,0.569094,0.489201,-0.0360929
6,32570,2997046032,4.59163e-41,0,0
6,389,218,4.59163e-41,0,0
6,389,218,0.608667,0.45469,-0.0585888
9,32570,2997046032,4.59163e-41,0,0
9,347,216,4.59163e-41,0,0
9,347,216,0.543233,0.450498,-0.0359392
10,32570,2997046032,4.59163e-41,0,0
10,363,187,4.59163e-41,0,0
10,363,187,0.568234,0.391421,-0.0576296
0,32570,2997046032,4.59163e-41,0,0
0,290,275,4.59163e-41,0,0
0,290,275,0.45341,0.574651,6.19903e-07
5,32570,2997046032,4.59163e-41,0,0
5,366,237,4.59163e-41,0,0
5,366,237,0.573172,0.495552,-0.0380148
6,32570,2997046032,4.59163e-41,0,0
6,392,225,4.59163e-41,0,0
6,392,225,0.6129,0.46915,-0.0625578
9,32570,2997046032,4.59163e-41,0,0
9,351,219,4.59163e-41,0,0
9,351,219,0.549813,0.45639,-0.0377745
10,32570,2997046032,4.59163e-41,0,0
10,373,195,4.59163e-41,0,0
10,373,195,0.584103,0.406421,-0.0579717
0,32570,2997046032,4.59163e-41,0,0
0,281,272,4.59163e-41,0,0
0,281,272,0.439654,0.567616,5.98085e-07
5,32570,2997046032,4.59163e-41,0,0
5,362,243,4.59163e-41,0,0
5,362,243,0.566479,0.507121,-0.0322475
6,32570,2997046032,4.59163e-41,0,0
6,392,233,4.59163e-41,0,0
6,392,233,0.613067,0.486559,-0.0539732
9,32570,2997046032,4.59163e-41,0,0
9,350,223,4.59163e-41,0,0
9,350,223,0.548429,0.464786,-0.0335713
10,32570,2997046032,4.59163e-41,0,0
10,377,200,4.59163e-41,0,0
10,377,200,0.58914,0.418026,-0.0504121
0,32570,2997046032,4.59163e-41,0,0
0,276,262,4.59163e-41,0,0
0,276,262,0.431635,0.547089,6.2042e-07
5,32570,2997046032,4.59163e-41,0,0
5,362,243,4.59163e-41,0,0
5,362,243,0.56612,0.506631,-0.0335835
6,32570,2997046032,4.59163e-41,0,0
6,391,235,4.59163e-41,0,0
6,391,235,0.61162,0.491304,-0.0554959
9,32570,2997046032,4.59163e-41,0,0
9,352,221,4.59163e-41,0,0
9,352,221,0.551172,0.461643,-0.0357092
10,32570,2997046032,4.59163e-41,0,0
10,382,201,4.59163e-41,0,0
10,382,201,0.596919,0.420303,-0.0525985
0,32570,2997046032,4.59163e-41,0,0
0,269,258,4.59163e-41,0,0
0,269,258,0.421204,0.538244,5.95698e-07
5,32570,2997046032,4.59163e-41,0,0
5,357,243,4.59163e-41,0,0
5,357,243,0.558972,0.507784,-0.0276879
6,32570,2997046032,4.59163e-41,0,0
6,387,238,4.59163e-41,0,0
6,387,238,0.605399,0.496501,-0.0478245
9,32570,2997046032,4.59163e-41,0,0
9,350,221,4.59163e-41,0,0
9,350,221,0.547888,0.461121,-0.0306556
10,32570,2997046032,4.59163e-41,0,0
10,382,203,4.59163e-41,0,0
10,382,203,0.597546,0.423889,-0.0455886
0,32570,2997046032,4.59163e-41,0,0
0,268,250,4.59163e-41,0,0
0,268,250,0.42028,0.522524,5.78292e-07
5,32570,2997046032,4.59163e-41,0,0
5,357,244,4.59163e-41,0,0
5,357,244,0.558048,0.510287,-0.0283431
6,32570,2997046032,4.59163e-41,0,0
6,385,243,4.59163e-41,0,0
6,385,243,0.60308,0.506539,-0.0485601
9,32570,2997046032,4.59163e-41,0,0
9,353,221,4.59163e-41,0,0
9,353,221,0.552549,0.460886,-0.0295422
10,32570,2997046032,4.59163e-41,0,0
10,386,207,4.59163e-41,0,0
10,386,207,0.603702,0.433107,-0.0438431
0,32570,2997046032,4.59163e-41,0,0
0,266,245,4.59163e-41,0,0
0,266,245,0.416463,0.511945,5.65566e-07
5,32570,2997046032,4.59163e-41,0,0
5,353,255,4.59163e-41,0,0
5,353,255,0.551706,0.531971,-0.033165
6,32570,2997046032,4.59163e-41,0,0
6,381,259,4.59163e-41,0,0
6,381,259,0.596147,0.540468,-0.0541637
9,32570,2997046032,4.59163e-41,0,0
9,352,232,4.59163e-41,0,0
9,352,232,0.551362,0.484204,-0.0318216
10,32570,2997046032,4.59163e-41,0,0
10,389,221,4.59163e-41,0,0
10,389,221,0.608246,0.461611,-0.0504415
0,32570,2997046032,4.59163e-41,0,0
0,262,240,4.59163e-41,0,0
0,262,240,0.410599,0.50018,5.22986e-07
5,32570,2997046032,4.59163e-41,0,0
5,351,261,4.59163e-41,0,0
5,351,261,0.549541,0.54493,-0.0199905
6,32570,2997046032,4.59163e-41,0,0
6,378,270,4.59163e-41,0,0
6,378,270,0.591344,0.564392,-0.0341161
9,32570,2997046032,4.59163e-41,0,0
9,355,238,4.59163e-41,0,0
9,355,238,0.555215,0.496794,-0.0221409
10,32570,2997046032,4.59163e-41,0,0
10,391,235,4.59163e-41,0,0
10,391,235,0.611116,0.49149,-0.032768
0,32570,2997046032,4.59163e-41,0,0
0,260,227,4.59163e-41,0,0
0,260,227,0.407122,0.474216,5.03299e-07
5,32570,2997046032,4.59163e-41,0,0
5,342,258,4.59163e-41,0,0
5,342,258,0.535677,0.539272,-0.0207994
6,32570,2997046032,4.59163e-41,0,0
6,371,270,4.59163e-41,0,0
6,371,270,0.581197,0.563195,-0.0351161
9,32570,2997046032,4.59163e-41,0,0
9,348,236,4.59163e-41,0,0
9,348,236,0.544129,0.493467,-0.0258324
10,32570,2997046032,4.59163e-41,0,0
10,387,236,4.59163e-41,0,0
10,387,236,0.60576,0.493136,-0.0360473
0,32570,2997046032,4.59163e-41,0,0
0,258,211,4.59163e-41,0,0
0,258,211,0.404322,0.44163,4.9773e-07
5,32570,2997046032,4.59163e-41,0,0
5,336,253,4.59163e-41,0,0
5,336,253,0.526459,0.52833,-0.021442
6,32570,2997046032,4.59163e-41,0,0
6,366,267,4.59163e-41,0,0
6,366,267,0.572425,0.557086,-0.0352765
9,32570,2997046032,4.59163e-41,0,0
9,343,232,4.59163e-41,0,0
9,343,232,0.537077,0.483975,-0.0249076
10,32570,2997046032,4.59163e-41,0,0
10,382,236,4.59163e-41,0,0
10,382,236,0.598224,0.492093,-0.0350894
0,32570,2997046032,4.59163e-41,0,0
0,259,202,4.59163e-41,0,0
0,259,202,0.405636,0.421402,5.22924e-07
5,32570,2997046032,4.59163e-41,0,0
5,335,249,4.59163e-41,0,0
5,335,249,0.523571,0.519903,-0.0237846
6,32570,2997046032,4.59163e-41,0,0
6,362,266,4.59163e-41,0,0
6,362,266,0.565859,0.554323,-0.0387812
9,32570,2997046032,4.59163e-41,0,0
9,344,229,4.59163e-41,0,0
9,344,229,0.53866,0.477284,-0.0261251
10,32570,2997046032,4.59163e-41,0,0
10,384,234,4.59163e-41,0,0
10,384,234,0.600375,0.487962,-0.0388193
0,32570,2997046032,4.59163e-41,0,0
0,258,199,4.59163e-41,0,0
0,258,199,0.403586,0.415182,5.3143e-07
5,32570,2997046032,4.59163e-41,0,0
5,335,250,4.59163e-41,0,0
5,335,250,0.52478,0.52175,-0.0288219
6,32570,2997046032,4.59163e-41,0,0
6,360,267,4.59163e-41,0,0
6,360,267,0.562533,0.556781,-0.046713
9,32570,2997046032,4.59163e-41,0,0
9,345,229,4.59163e-41,0,0
9,345,229,0.540388,0.478976,-0.028107
10,32570,2997046032,4.59163e-41,0,0
10,381,235,4.59163e-41,0,0
10,381,235,0.596684,0.491519,-0.042882
0,32570,2997046032,4.59163e-41,0,0
0,261,195,4.59163e-41,0,0
0,261,195,0.408813,0.407983,5.50336e-07
5,32570,2997046032,4.59163e-41,0,0
5,334,253,4.59163e-41,0,0
5,334,253,0.523308,0.527313,-0.0211023
6,32570,2997046032,4.59163e-41,0,0
6,358,270,4.59163e-41,0,0
6,358,270,0.560556,0.563102,-0.0360194
9,32570,2997046032,4.59163e-41,0,0
9,345,232,4.59163e-41,0,0
9,345,232,0.540449,0.485208,-0.0211781
10,32570,2997046032,4.59163e-41,0,0
10,382,241,4.59163e-41,0,0
10,382,241,0.597207,0.503152,-0.0321887
0,32570,2997046032,4.59163e-41,0,0
0,263,190,4.59163e-41,0,0
0,263,190,0.411851,0.397765,5.69986e-07
5,32570,2997046032,4.59163e-41,0,0
5,337,251,4.59163e-41,0,0
5,337,251,0.527062,0.523032,-0.0271518
6,32570,2997046032,4.59163e-41,0,0
6,358,267,4.59163e-41,0,0
6,358,267,0.560729,0.557825,-0.0413161
9,32570,2997046032,4.59163e-41,0,0
9,348,231,4.59163e-41,0,0
9,348,231,0.544703,0.481936,-0.0236858
10,32570,2997046032,4.59163e-41,0,0
10,384,242,4.59163e-41,0,0
10,384,242,0.60116,0.504868,-0.0334676
0,32570,2997046032,4.59163e-41,0,0
0,259,189,4.59163e-41,0,0
0,259,189,0.405558,0.39576,6.07814e-07
5,32570,2997046032,4.59163e-41,0,0
5,338,248,4.59163e-41,0,0
5,338,248,0.528182,0.518586,-0.0262003
6,32570,2997046032,4.59163e-41,0,0
6,360,264,4.59163e-41,0,0
6,360,264,0.563836,0.551265,-0.0385287
9,32570,2997046032,4.59163e-41,0,0
9,349,228,4.59163e-41,0,0
9,349,228,0.546101,0.475868,-0.0200451
10,32570,2997046032,4.59163e-41,0,0
10,387,238,4.59163e-41,0,0
10,387,238,0.60509,0.495957,-0.0275901
0,32570,2997046032,4.59163e-41,0,0
0,262,187,4.59163e-41,0,0
0,262,187,0.409395,0.390058,5.74353e-07
5,32570,2997046032,4.59163e-41,0,0
5,343,243,4.59163e-41,0,0
5,343,243,0.53668,0.507023,-0.0219852
6,32570,2997046032,4.59163e-41,0,0
6,366,259,4.59163e-41,0,0
6,366,259,0.571898,0.540261,-0.0339004
9,32570,2997046032,4.59163e-41,0,0
9,354,222,4.59163e-41,0,0
9,354,222,0.554549,0.464084,-0.0183536
10,32570,2997046032,4.59163e-41,0,0
10,390,231,4.59163e-41,0,0
10,390,231,0.609652,0.482976,-0.0257279
0,32570,2997046032,4.59163e-41,0,0
0,270,188,4.59163e-41,0,0
0,270,188,0.423013,0.391962,5.33682e-07
5,32570,2997046032,4.59163e-41,0,0
5,350,241,4.59163e-41,0,0
5,350,241,0.547546,0.502453,-0.0270642
6,32570,2997046032,4.59163e-41,0,0
6,376,256,4.59163e-41,0,0
6,376,256,0.5877,0.535065,-0.044865
9,32570,2997046032,4.59163e-41,0,0
9,360,217,4.59163e-41,0,0
9,360,217,0.56329,0.453266,-0.0266121
10,32570,2997046032,4.59163e-41,0,0
10,398,220,4.59163e-41,0,0
10,398,220,0.622922,0.459175,-0.0416987
0,32570,2997046032,4.59163e-41,0,0
0,272,196,4.59163e-41,0,0
0,272,196,0.425395,0.408869,4.71552e-07
5,32570,2997046032,4.59163e-41,0,0
5,351,237,4.59163e-41,0,0
5,351,237,0.548446,0.494997,-0.0258128
6,32570,2997046032,4.59163e-41,0,0
6,378,250,4.59163e-41,0,0
6,378,250,0.590636,0.52246,-0.0407658
9,32570,2997046032,4.59163e-41,0,0
9,356,215,4.59163e-41,0,0
9,356,215,0.557734,0.448227,-0.0297126
10,32570,2997046032,4.59163e-41,0,0
10,395,215,4.59163e-41,0,0
10,395,215,0.617242,0.448509,-0.0424764
0,32570,2997046032,4.59163e-41,0,0
0,275,207,4.59163e-41,0,0
0,275,207,0.430238,0.43322,4.80519e-07
5,32570,2997046032,4.59163e-41,0,0
5,354,240,4.59163e-41,0,0
5,354,240,0.554171,0.501136,-0.0210898
6,32570,2997046032,4.59163e-41,0,0
6,383,250,4.59163e-41,0,0
6,383,250,0.599028,0.522835,-0.0345781
9,32570,2997046032,4.59163e-41,0,0
9,357,217,4.59163e-41,0,0
9,357,217,0.558812,0.454034,-0.0245308
10,32570,2997046032,4.59163e-41,0,0
10,392,214,4.59163e-41,0,0
10,392,214,0.613665,0.446542,-0.0373331
0,32570,2997046032,4.59163e-41,0,0
0,279,217,4.59163e-41,0,0
0,279,217,0.437286,0.452819,4.71726e-07
5,32570,2997046032,4.59163e-41,0,0
5,358,243,4.59163e-41,0,0
5,358,243,0.559413,0.506692,-0.0297092
6,32570,2997046032,4.59163e-41,0,0
6,389,248,4.59163e-41,0,0
6,389,248,0.609052,0.517996,-0.0465159
9,32570,2997046032,4.59163e-41,0,0
9,358,220,4.59163e-41,0,0
9,358,220,0.559879,0.458401,-0.0318393
10,32570,2997046032,4.59163e-41,0,0
10,392,211,4.59163e-41,0,0
10,392,211,0.61342,0.440338,-0.0480211
0,32570,2997046032,4.59163e-41,0,0
0,276,235,4.59163e-41,0,0
0,276,235,0.431704,0.491176,4.45523e-07
5,32570,2997046032,4.59163e-41,0,0
5,359,245,4.59163e-41,0,0
5,359,245,0.56146,0.510772,-0.0191752
6,32570,2997046032,4.59163e-41,0,0
6,389,245,4.59163e-41,0,0
6,389,245,0.608403,0.51173,-0.033658
9,32570,2997046032,4.59163e-41,0,0
9,357,223,4.59163e-41,0,0
9,357,223,0.558243,0.464748,-0.0237921
10,32570,2997046032,4.59163e-41,0,0
10,388,209,4.59163e-41,0,0
10,388,209,0.606491,0.435877,-0.0385323
0,32570,2997046032,4.59163e-41,0,0
0,285,243,4.59163e-41,0,0
0,285,243,0.446593,0.508013,4.74467e-07
5,32570,2997046032,4.59163e-41,0,0
5,363,244,4.59163e-41,0,0
5,363,244,0.56742,0.509927,-0.0341177
6,32570,2997046032,4.59163e-41,0,0
6,392,240,4.59163e-41,0,0
6,392,240,0.613212,0.501281,-0.0546651
9,32570,2997046032,4.59163e-41,0,0
9,357,221,4.59163e-41,0,0
9,357,221,0.55861,0.461098,-0.0354886
10,32570,2997046032,4.59163e-41,0,0
10,388,203,4.59163e-41,0,0
10,388,203,0.60686,0.422996,-0.0569078
0,32570,2997046032,4.59163e-41,0,0
0,287,252,4.59163e-41,0,0
0,287,252,0.448855,0.526932,4.06811e-07
5,32570,2997046032,4.59163e-41,0,0
5,363,245,4.59163e-41,0,0
5,363,245,0.568603,0.511044,-0.0355494
6,32570,2997046032,4.59163e-41,0,0
6,392,234,4.59163e-41,0,0
6,392,234,0.6132,0.4892,-0.0562767
9,32570,2997046032,4.59163e-41,0,0
9,355,224,4.59163e-41,0,0
9,355,224,0.555855,0.468139,-0.0329583
10,32570,2997046032,4.59163e-41,0,0
10,380,202,4.59163e-41,0,0
10,380,202,0.593787,0.421379,-0.0550904
0,32570,2997046032,4.59163e-41,0,0
0,289,257,4.59163e-41,0,0
0,289,257,0.451711,0.536637,3.65314e-07
5,32570,2997046032,4.59163e-41,0,0
5,365,240,4.59163e-41,0,0
5,365,240,0.570856,0.500496,-0.0309319
6,32570,2997046032,4.59163e-41,0,0
6,391,225,4.59163e-41,0,0
6,391,225,0.612336,0.470663,-0.0517443
9,32570,2997046032,4.59163e-41,0,0
9,354,220,4.59163e-41,0,0
9,354,220,0.554654,0.459283,-0.0265213
10,32570,2997046032,4.59163e-41,0,0
10,373,197,4.59163e-41,0,0
10,373,197,0.582827,0.411852,-0.0516005
0,32570,2997046032,4.59163e-41,0,0
0,290,265,4.59163e-41,0,0
0,290,265,0.45441,0.552743,2.59029e-07
5,32570,2997046032,4.59163e-41,0,0
5,364,237,4.59163e-41,0,0
5,364,237,0.569775,0.494831,-0.0318401
6,32570,2997046032,4.59163e-41,0,0
6,388,219,4.59163e-41,0,0
6,388,219,0.606916,0.457352,-0.0523791
9,32570,2997046032,4.59163e-41,0,0
9,352,219,4.59163e-41,0,0
9,352,219,0.55021,0.457531,-0.0227438
10,32570,2997046032,4.59163e-41,0,0
10,365,193,4.59163e-41,0,0
10,365,193,0.571577,0.402422,-0.0504055
0,32570,2997046032,4.59163e-41,0,0
0,291,272,4.59163e-41,0,0
0,291,272,0.455512,0.567144,1.59479e-07
5,32570,2997046032,4.59163e-41,0,0
5,366,233,4.59163e-41,0,0
5,366,233,0.572067,0.486293,-0.0263079
6,32570,2997046032,4.59163e-41,0,0
6,383,211,4.59163e-41,0,0
6,383,211,0.59931,0.440822,-0.045406
9,32570,2997046032,4.59163e-41,0,0
9,349,218,4.59163e-41,0,0
9,349,218,0.546763,0.455048,-0.0189916
10,32570,2997046032,4.59163e-41,0,0
10,357,194,4.59163e-41,0,0
10,357,194,0.557897,0.404356,-0.0466822
0,32570,2997046032,4.59163e-41,0,0
0,294,279,4.59163e-41,0,0
0,294,279,0.460015,0.58291,2.00303e-07
5,32570,2997046032,4.59163e-41,0,0
5,358,228,4.59163e-41,0,0
5,358,228,0.560828,0.476952,-0.0246851
6,32570,2997046032,4.59163e-41,0,0
6,375,203,4.59163e-41,0,0
6,375,203,0.587285,0.424746,-0.0421494
9,32570,2997046032,4.59163e-41,0,0
9,342,218,4.59163e-41,0,0
9,342,218,0.53466,0.45573,-0.0163092
10,32570,2997046032,4.59163e-41,0,0
10,346,187,4.59163e-41,0,0
10,346,187,0.541852,0.391438,-0.0426095
0,32570,2997046032,4.59163e-41,0,0
0,304,288,4.59163e-41,0,0
0,304,288,0.476445,0.601435,-2.27363e-08
5,32570,2997046032,4.59163e-41,0,0
5,360,222,4.59163e-41,0,0
5,360,222,0.563715,0.463463,-0.0181027
6,32570,2997046032,4.59163e-41,0,0
6,369,196,4.59163e-41,0,0
6,369,196,0.577684,0.409586,-0.0379127
9,32570,2997046032,4.59163e-41,0,0
9,342,221,4.59163e-41,0,0
9,342,221,0.535542,0.461221,-0.0229841
10,32570,2997046032,4.59163e-41,0,0
10,327,183,4.59163e-41,0,0
10,327,183,0.511838,0.382012,-0.0538282
0,32570,2997046032,4.59163e-41,0,0
0,299,286,4.59163e-41,0,0
0,299,286,0.467871,0.597381,8.44677e-08
5,32570,2997046032,4.59163e-41,0,0
5,356,218,4.59163e-41,0,0
5,356,218,0.556913,0.454376,-0.0209897
6,32570,2997046032,4.59163e-41,0,0
6,356,192,4.59163e-41,0,0
6,356,192,0.55742,0.401736,-0.0430439
9,32570,2997046032,4.59163e-41,0,0
9,335,211,4.59163e-41,0,0
9,335,211,0.52454,0.440235,-0.0154717
10,32570,2997046032,4.59163e-41,0,0
10,329,181,4.59163e-41,0,0
10,329,181,0.515619,0.377301,-0.0467125
0,32570,2997046032,4.59163e-41,0,0
0,306,291,4.59163e-41,0,0
0,306,291,0.478371,0.606611,2.41043e-07
5,32570,2997046032,4.59163e-41,0,0
5,351,219,4.59163e-41,0,0
5,351,219,0.548886,0.456272,-0.0155874
6,32570,2997046032,4.59163e-41,0,0
6,345,193,4.59163e-41,0,0
6,345,193,0.539691,0.402093,-0.0351425
9,32570,2997046032,4.59163e-41,0,0
9,331,214,4.59163e-41,0,0
9,331,214,0.517251,0.44702,-0.00998368
10,32570,2997046032,4.59163e-41,0,0
10,334,184,4.59163e-41,0,0
